title,release_date,budget,revenue,vote_count,vote_average,runtime,id,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western
Helicopter,2001-09-13,0,0,1,4.0,21,386362,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mind Games,2001-01-06,0,0,1,7.0,120,383070,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
The Exodus Revealed,2001-08-01,250000,0,1,6.0,85,382121,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Donner,2001-12-01,0,0,1,4.0,30,374599,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cloud Nine,2001-01-01,0,0,1,10.0,15,372132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Why Evolution Is Stupid!,2001-12-01,0,0,1,6.0,0,370769,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rain Tree,2001-03-11,170000,0,1,9.5,100,369597,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The photo,2001-10-13,320000,0,1,10.0,100,369590,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frontier,2001-03-09,0,0,1,9.0,82,369336,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thunderbolt,2001-01-01,0,0,1,4.0,103,367261,,,,,,,,,,,,,,,,,,,
Fernsehturm,2001-11-06,0,0,1,6.0,42,366830,,,,,,,,,,,,,,,,,,,
Metropopular,2001-01-18,0,0,1,7.0,7,366593,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rolie Polie Olie - A Jingle Jangle Wish,2001-12-19,0,0,1,8.0,0,365980,,,,,,,,,,,,,,,,,,,
Dying to Dance,2001-03-07,0,0,1,3.0,0,365292,,,,,,,,,,,,,,,,,,,
Purgatory Blues,2001-01-01,0,0,1,2.0,90,364229,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Waiting Place,2001-07-14,0,0,1,6.5,77,363020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Massacre Up North,2001-01-01,0,0,1,2.0,100,361144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dinosaur Hunters,2001-01-01,0,0,1,5.0,0,359630,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Red Diaries,2001-07-31,0,0,1,1.0,156,359594,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
There's A Spiritual Solution To Every Problem,2001-01-01,0,0,1,9.0,76,359322,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Flicker,2001-10-01,0,0,1,8.0,5,358972,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bailey's Mistake,2001-03-17,0,0,1,5.0,86,357683,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10 Secrets for Success and Inner Peace,2001-01-01,0,0,1,9.0,80,357561,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
On Golden Pond,2001-04-29,0,0,1,8.0,100,357115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Vermeer Master of Light,2001-11-11,0,0,1,5.0,57,354943,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hamtaro: Adventures in Ham-Ham Land,2001-12-15,0,0,1,10.0,50,354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No Dumb Questions,2001-06-01,0,0,1,1.0,24,352771,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Scandal: 15 Minutes of Fame,2001-01-06,0,0,1,1.0,92,348859,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Savage Season,2001-07-15,0,0,1,2.0,0,348855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
System Of A Down Lowlands Festival 2001,2001-08-25,0,0,1,8.0,53,348831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chirpy,2001-01-01,0,0,1,6.0,12,348225,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luis Carbonell (después de tanto tiempo),2001-07-02,0,0,1,5.0,30,347219,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Babushka: Searching Ukrainian Identities,2001-01-01,0,0,1,1.0,53,346446,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chain Reaction 2,2001-01-01,0,0,1,5.0,0,343510,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fence,2001-10-24,0,0,1,0.5,46,341683,,,,,,,,,,,,,,,,,,,
Tree,2001-02-24,0,0,1,9.0,5,341682,,,,,,,,,,,,,,,,,,,
The Migration of the Angel,2001-01-01,0,0,1,1.0,77,341511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Symphony of Silence,2001-10-12,0,0,1,2.0,110,341359,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
From the Ikpeng Children to the World,2001-01-01,0,0,1,6.0,35,339309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ravi Shankar: Between Two Worlds,2001-08-31,0,0,1,6.0,90,334407,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Captured on Film: The True Story of Marion Davies,2001-02-14,0,0,1,1.0,57,334025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Winkelhart,2001-01-01,0,0,1,7.0,18,333083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WatchUsDie.com,2001-01-01,0,0,1,5.0,101,332541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Best Of The Two Ronnies,2001-10-01,0,0,1,8.0,85,331303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charles Aznavour - Aznavour Live Au Carnegie Hall,2001-02-27,0,0,1,6.5,111,327635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Metalstasis,2001-02-01,0,0,1,6.0,8,327292,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brightness,2001-04-01,0,0,1,7.0,25,325105,,,,,,,,,,,,,,,,,,,
Europakonzert 2001 from Istanbul,2001-05-01,0,0,1,10.0,103,324094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pleasureland,2001-03-10,0,0,1,2.0,19,323918,,,,,,,,,,,,,,,,,,,
Semper Fi,2001-04-01,0,0,1,7.0,120,323111,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Victor Wooten: Live at Bass Day 1998,2001-01-01,0,0,1,7.5,140,321909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christy: A Change of Seasons,2001-08-28,0,0,1,10.0,87,319703,,,,,,,,,,,,,,,,,,,
Deadly Scavengers,2001-01-06,10000,0,1,2.0,88,317030,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42K,2001-10-15,0,0,1,5.0,90,316107,,,,,,,,,,,,,,,,,,,
Social Misfits,2001-06-19,0,0,1,8.0,115,315994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Santa, Baby!",2001-12-17,0,0,1,2.0,60,315906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Crockett Craze,2001-12-05,0,0,1,6.0,19,315668,,,,,,,,,,,,,,,,,,,
A Flea Market Documentary,2001-07-30,0,0,1,10.0,60,314151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goldwyn: The Man and His Movies,2001-10-07,0,0,1,8.0,118,313502,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tot Trap,2001-01-01,0,0,1,7.0,0,312841,,,,,,,,,,,,,,,,,,,
Great Chefs: Chocolate Passion,2001-07-24,0,0,1,10.0,0,312673,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Jaws: Sharks of South Africa,2001-08-08,0,0,1,8.0,45,312507,,,,,,,,,,,,,,,,,,,
La Hija de la Hiena,2001-01-01,0,0,1,5.0,0,312326,,,,,,,,,,,,,,,,,,,
Sunny Garcia: Sunny Dayz: A West Side Story,2001-01-01,0,0,1,6.0,0,311969,,,,,,,,,,,,,,,,,,,
Rediscovering Dave Brubeck,2001-12-16,0,0,1,5.0,0,310940,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Three Stooges Festival,2001-05-15,0,0,1,10.0,0,310404,,,,,,,,,,,,,,,,,,,
A Union in Wait,2001-05-05,0,0,1,1.0,45,309989,,,,,,,,,,,,,,,,,,,
Marilyn Manson: Birth of the Anti-Christ,2001-01-01,0,0,1,8.0,0,309176,,,,,,,,,,,,,,,,,,,
Home Invaders,2001-08-02,0,0,1,1.0,100,308600,,,,,,,,,,,,,,,,,,,
Jan-Gel 2: The Beast Returns,2001-02-02,0,0,1,5.0,61,308126,,,,,,,,,,,,,,,,,,,
Born Twiztid: Beyond the Freekshow,2001-06-26,0,0,1,6.0,54,305071,,,,,,,,,,,,,,,,,,,
The Ponder Heart,2001-10-15,0,0,1,7.0,91,299787,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Wind at My Back Christmas,2001-12-23,0,0,1,10.0,91,297315,,,,,,,,,,,,,,,,,,,
Treasure Seekers: Code of the Maya Kings,2001-03-06,0,0,1,8.0,0,297068,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Master of the Rings: The Unauthorized Story Behind J.R.R. Tolkien's 'Lord of the Rings',2001-12-04,0,0,1,8.0,80,296260,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The New Women,2001-06-05,0,0,1,4.0,0,294865,,,,,,,,,,,,,,,,,,,
Hollywood Rivals: Star Wars vs. Star Trek,2001-10-19,0,0,1,7.5,50,294822,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Night Divides the Day,2001-08-03,0,0,1,2.0,125,294805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blazin',2001-04-03,0,0,1,4.0,0,293856,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Scooter Kidz,2001-01-01,0,0,1,6.0,87,292971,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The End of the Road,2001-04-27,0,0,1,4.0,85,292931,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Zeros,2001-03-10,0,0,1,3.0,91,292029,,,,,,,,,,,,,,,,,,,
Restless,2001-01-26,0,0,1,0.5,100,292023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Certain Proof: A Question of Worth,2001-03-01,0,0,1,7.0,0,291896,,,,,,,,,,,,,,,,,,,
Out of Line,2001-11-20,0,0,1,8.0,0,291651,,,,,,,,,,,,,,,,,,,
Sweet Revenge,2001-03-26,0,0,1,10.0,92,291547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Lust for Vengeance,2001-02-05,0,0,1,1.0,85,291331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Mon Paradis - Der Winterpalast,2001-01-01,0,0,1,2.0,48,288290,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
When Incubus Attacks,2001-12-11,0,0,1,9.0,150,286440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Way She Moves,2001-08-29,0,0,1,8.5,86,286091,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Exposed,2001-10-23,0,0,1,9.0,9,285209,,,,,,,,,,,,,,,,,,,
Secret Admirer,2001-07-24,0,0,1,5.5,95,283637,,,,,,,,,,,,,,,,,,,
She Puppet,2001-09-14,0,0,1,8.0,15,282402,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Backgammon,2001-01-01,0,0,1,8.0,95,281547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Out of the Wilderness,2001-01-10,0,0,1,2.0,98,281438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
The Cheaters,2001-04-05,0,0,1,8.0,80,281087,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Resurrection Game,2001-01-01,0,0,1,4.0,91,279764,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Narcos y Perros,2001-01-01,0,0,1,5.0,0,279695,,,,,,,,,,,,,,,,,,,
The Stairway at St. Paul's,2001-07-01,0,0,1,8.0,8,279655,,,,,,,,,,,,,,,,,,,
Scout's Honor,2001-01-25,0,0,1,1.0,57,277560,,,,,,,,,,,,,,,,,,,
The Remnant,2001-01-01,0,0,1,5.0,0,277461,,,,,,,,,,,,,,,,,,,
Pray for Power,2001-01-16,0,0,1,2.0,102,276025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Pukyutan,2001-09-19,0,0,1,2.0,0,275327,,,,,,,,,,,,,,,,,,,
Eva Ayllón - 30 Años Eva Ayllón,2001-10-31,0,0,1,6.5,109,275057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Her Name Is Cat 2: Journey To Death,2001-12-22,0,0,1,1.0,0,274053,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Madame Winger Makes a Film: A Survival Guide for the 21st Century,2001-07-02,0,0,1,9.0,10,273232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Small Summer Party,2001-01-01,0,0,1,6.0,59,272921,,,,,,,,,,,,,,,,,,,
The Children's Midsummer Night's Dream,2001-06-22,0,0,1,5.0,115,272640,,,,,,,,,,,,,,,,,,,
Resistance: Untold Stories of Jewish Partisans,2001-01-01,0,0,1,5.0,0,271605,,,,,,,,,,,,,,,,,,,
Korean War Stories,2001-01-01,0,0,1,10.0,60,271307,,,,,,,,,,,,,,,,,,,
People Like Us: Social Class in America,2001-09-23,0,0,1,8.0,124,269365,,,,,,,,,,,,,,,,,,,
The Legend of the Three Trees,2001-05-11,0,0,1,6.0,24,269273,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Nowhere in Sight,2001-01-01,0,0,1,10.0,93,269124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Foet,2001-02-01,0,0,1,10.0,11,268968,,,,,,,,,,,,,,,,,,,
La Traviata,2001-03-04,0,0,1,5.0,0,267757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yello - Essential,2001-01-01,0,0,1,5.0,0,265730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Camouflage - << Rewind - The Best Of 95-87,2001-11-12,0,0,1,7.0,0,265405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Knight Chills,2001-03-01,0,0,1,2.0,0,264248,,,,,,,,,,,,,,,,,,,
Who Is Bernard Tapie?,2001-09-08,0,0,1,6.0,56,261873,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Merchant of Venice,2001-10-08,0,0,1,8.0,141,261856,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Morgan Kane: Døden er en ensom jeger,2001-03-28,0,0,1,1.0,0,260789,,,,,,,,,,,,,,,,,,,
Chained Heat 2001: Slave Lovers,2001-01-16,0,0,1,1.0,93,260363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
Ochtendzwemmers,2001-04-08,0,0,1,8.0,90,260182,,,,,,,,,,,,,,,,,,,
Dancing in September,2001-02-03,850000,0,1,6.5,107,259389,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mole,2001-05-15,0,0,1,3.0,81,257987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Truth in Advertising,2001-01-01,0,0,1,10.0,12,256272,,,,,,,,,,,,,,,,,,,
Along for the Ride,2001-02-17,0,0,1,6.0,99,255684,,,,,,,,,,,,,,,,,,,
Harvesters,2001-04-06,0,0,1,5.0,89,255328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Buy Bye Beauty,2001-01-01,0,0,1,2.0,84,254566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Married/Unmarried,2001-02-07,0,0,1,6.0,102,254485,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Killer Instinct - The Rise and Fall of Mike Tyson,2001-01-01,0,0,1,7.0,90,254092,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chalk,2001-06-27,0,0,1,7.0,15,253910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
To Have and to Hold,2001-07-21,0,0,1,6.0,13,253712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hr. Boe & Co.’s Anxiety,2001-01-01,0,0,1,3.0,35,253174,,,,,,,,,,,,,,,,,,,
Burning Down the House,2001-02-07,0,0,1,10.0,84,252682,,,,,,,,,,,,,,,,,,,
Commitments,2001-01-22,0,0,1,10.0,93,251904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Chetzemoka's Curse,2001-01-01,0,0,1,6.0,81,251506,,,,,,,,,,,,,,,,,,,
Shot Heard 'Round the World,2001-07-11,0,0,1,6.0,60,248860,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dead by Monday,2001-08-04,0,0,1,6.0,94,248745,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ana Popovic: Live in Bellinzona,2001-01-16,0,0,1,5.5,0,247368,,,,,,,,,,,,,,,,,,,
Tollgate Girl,2001-12-17,0,0,1,7.0,90,245469,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bash: Latter-Day Plays,2001-08-11,0,0,1,4.0,101,240844,,,,,,,,,,,,,,,,,,,
Scent of Rain,2001-12-01,0,0,1,9.0,0,240355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sexual Temptations,2001-01-01,0,0,1,2.0,72,240263,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lunartic,2001-08-02,0,0,1,6.0,3,240199,,,,,,,,,,,,,,,,,,,
Weak at Denise,2001-05-31,0,0,1,2.5,88,235532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disney's 'Snow White and the Seven Dwarfs': Still the Fairest of Them All,2001-10-09,0,0,1,10.0,39,232014,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard the Second,2001-07-26,0,0,1,9.0,93,231999,,,,,,,,,,,,,,,,,,,
On Hostile Ground,2001-04-06,0,0,1,8.0,73,231741,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Songs for Cassavetes,2001-03-28,0,0,1,8.0,91,228763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tony Curtis on 'Some Like It Hot',2001-05-22,0,0,1,7.0,31,228359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Crime Scene,2001-09-27,0,0,1,1.0,91,224207,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nobel,2001-11-16,0,0,1,5.0,110,223039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
